ano,UF,metrica,fonte,status
2023,SC,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VIII) = (IIIa + IIIb) | Valor,ok
2023,SC,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VIII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2023,SC,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (XI) = (0,90 x IX) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2023,SC,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (X) = (0,95 x IX) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2023,SC,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (IX) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2023,SE,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2023,SE,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (IV - V - VI) | Valor,ok
2023,SE,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VIII) = (IIIa + IIIb) | Valor,ok
2023,SE,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VIII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2023,SE,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (XI) = (0,90 x IX) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2023,SE,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (X) = (0,95 x IX) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2023,SE,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (IX) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2023,SP,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2023,SP,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (IV - V - VI) | Valor,ok
2023,SP,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VIII) = (IIIa + IIIb) | Valor,ok
2023,SP,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VIII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2023,SP,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (XI) = (0,90 x IX) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2023,SP,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (X) = (0,95 x IX) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2023,SP,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (IX) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2023,TO,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2023,TO,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (VII) = (IV - V - VI) | Valor,ok
2023,TO,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VIII) = (IIIa + IIIb) | Valor,ok
2023,TO,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VIII) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2023,TO,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (XI) = (0,90 x IX) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2023,TO,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (X) = (0,95 x IX) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2023,TO,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (IX) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,AC,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,AC,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,AC,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,AC,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,AC,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,AC,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,AC,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,AL,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,AL,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,AL,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,AL,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,AL,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,AL,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,AL,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,AM,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,AM,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,AM,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,AM,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,AM,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,AM,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,AM,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,AP,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,AP,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,AP,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,AP,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,AP,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,AP,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,AP,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,BA,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,BA,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,BA,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,BA,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,BA,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,BA,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,BA,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,CE,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,CE,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,CE,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,CE,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,CE,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,CE,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,CE,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,DF,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,DF,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,DF,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,DF,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,DF,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,DF,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,DF,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,ES,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,ES,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,ES,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,ES,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,ES,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,ES,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,ES,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,GO,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,GO,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,GO,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,GO,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,GO,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,GO,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,GO,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,MA,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,MA,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,MA,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,MA,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,MA,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,MA,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,MA,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,MG,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,MG,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,MG,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,MG,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,MG,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,MG,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,MG,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,MS,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,MS,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,MS,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,MS,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,MS,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,MS,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,MS,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,MT,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,MT,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,MT,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,MT,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,MT,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,MT,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,MT,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,PA,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,PA,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,PA,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,PA,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,PA,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,PA,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,PA,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,PB,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,PB,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,PB,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,PB,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,PB,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,PB,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,PB,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,PE,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,PE,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,PE,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,PE,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,PE,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,PE,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,PE,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,PI,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,PI,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,PI,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,PI,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,PI,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,PI,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
2024,PI,Limite_Maximo,"LimiteMaximoDespesaComPessoalTotal | LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF) | % sobre a RCL Ajustada",ok
2024,PR,Receita_Corrente_Liquida,ReceitaCorrenteLiquidaLimiteLegal | RECEITA CORRENTE LIQUIDA - RCL (IV) | Valor,ok
2024,PR,RCL_Ajustada,ReceitaCorrenteLiquidaAjustada | = RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V) | Valor,ok
2024,PR,Despesa_Total_Pessoal,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | Valor,ok
2024,PR,DTP_RCL,DespesaComPessoalTotal | DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb) | % sobre a RCL Ajustada,ok
2024,PR,Limite_Alerta,"LimiteDeAlertaDespesaComPessoalTotal | LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF) | % sobre a RCL Ajustada",ok
2024,PR,Limite_Prudencial,"LimitePrudencialDespesaComPessoalTotal | LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF) | % sobre a RCL Ajustada",ok
