exercicio,periodo,periodicidade,instituicao,cod_ibge,uf,co_poder,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_solicitada,nome_estado,regiao,periodo_selecionado
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-7>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,3457557.1,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-6>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,1811428.44,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-5>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,3140001.63,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-4>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,10270170.68,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-3>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,28678196.94,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-2>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,11192389.87,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-1>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,12348110.3,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR>,DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,102505777.43,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,182860572.04,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),DespesaComPessoalNaoComputadaDecisaoJudicialPeriodoAnteriorAoDaApuracao,Decorrentes de Decisão Judicial de Período Anterior ao da Apuração,47447814.53,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-11>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,35219584.27,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-10>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,6650319.09,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-9>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,8333771.17,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-8>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,4983785.07,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-7>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,6237321.84,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-6>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,3455845.45,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-5>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,2595456.81,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-4>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,4050571.9,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-3>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,1091343.56,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-2>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,2191567.36,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-1>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,570543.4,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR>,DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,573527.45,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,75953637.37,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),DespesaComPessoalNaoComputadaExerciciosAnterioresAoPeriodoDaApuracao,Despesas de Exercícios Anteriores de Período Anterior ao da Apuração,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-11>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,271537182.72,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-10>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,260892345.44,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-9>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,269720433.15,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-8>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,270534772.19,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-7>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,277622673.64,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-6>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,288709786.49,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-5>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,456636382.11,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-4>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,266497872.29,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-3>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,268449686.77,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-2>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,268354546.51,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-1>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,272321516.8,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR>,DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,402838331.72,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,3574115529.83,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),DespesaComPessoalNaoComputadaInativosEPensionistasComRecursosVinculados,Inativos e Pensionistas com Recursos Vinculados,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-11>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-10>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-9>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-8>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-7>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-6>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-5>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-4>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-3>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-2>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-1>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR>,AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),AgentesComunitariosDeSaudeEDeCombateAsEndemiasComRecursosVinculados,"Agentes Comunitários de Saúde e de Combate às Endemias com Recursos Vinculados (CF, art. 198, §11)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-11>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-10>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-9>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-8>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-7>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-6>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-5>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-4>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-3>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-2>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-1>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR>,ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),ParcelaDedutivelReferenteAoPisoSalarialDoEnfermeiroTecnicoDeEnfermagemAuxiliarDeEnfermagemEParteira,"Parcela dedutível referente ao piso salarial do Enfermeiro, Técnico de Enfermagem, Auxiliar de Enfermagem e Parteira (ADCT, art. 38, §2º)",0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-11>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-10>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-9>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-8>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-7>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-6>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-5>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-4>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-3>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-2>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-1>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR>,DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),DespesasNaoComputadasOutrasDeducoesConstitucionaisOuLegais,Outras Deduções Constitucionais ou Legais,0.0,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-11>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),897223919.04,MT,Mato Grosso,Centro-Oeste,3
2025,3,Q,Governo do Estado do Mato Grosso,51,MT,E,3784239,RGF-Anexo 01,E,Padrão,<MR-10>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),1008940148.82,MT,Mato Grosso,Centro-Oeste,3
