ano,UF,nome_estado,regiao,populacao,periodo,poder,Receita_Corrente_Liquida,RCL_Ajustada,Despesa_Total_Pessoal,DTP_RCL,Limite_Alerta,Limite_Prudencial,Limite_Maximo,DTP_RCL_Calculado,fonte_DTP_RCL,Margem_Limite_Prudencial,Margem_Limite_Maximo,Variacao_Anual_DTP_RCL_pp,situacao_fiscal,ranking_ano
2015,RJ,Rio de Janeiro,Sudeste,16461173,3,Executivo,51224316994.0,,17150989582.0,33.48,44.1,46.55,49.0,33.482124483980776,percentual declarado no RGF,13.07,15.520000000000003,,confortável,1.0
2015,PI,Piauí,Nordeste,3194718,3,Executivo,6600087436.36,,2818051035.27,42.7,44.1,46.55,49.0,42.69717730927785,percentual declarado no RGF,3.8499999999999943,6.299999999999997,,confortável,2.0
2015,MA,Maranhão,Nordeste,6850884,3,Executivo,10712347552.03,,4592592578.86,42.87,44.1,46.55,49.0,42.8719527307504,percentual declarado no RGF,3.6799999999999997,6.130000000000003,,confortável,3.0
2015,ES,Espírito Santo,Sudeste,3885049,3,Executivo,11951594613.26,,5185589496.23,43.39,44.1,46.55,49.0,43.38826461262931,percentual declarado no RGF,3.1599999999999966,5.609999999999999,,atenção,4.0
2015,AP,Amapá,Norte,750912,3,Executivo,3875537366.92,,1682615181.03,43.42,44.1,46.55,49.0,43.416306481576314,percentual declarado no RGF,3.1299999999999955,5.579999999999998,,atenção,5.0
2015,RO,Rondônia,Norte,1748531,3,Executivo,5825194566.13,,2585909660.52,44.39,44.1,46.55,49.0,44.39181612156799,percentual declarado no RGF,2.1599999999999966,4.609999999999999,,alerta,6.0
2015,MS,Mato Grosso do Sul,Centro-Oeste,2619657,3,Executivo,8321250479.18,,3813758133.58,45.83,44.1,46.55,49.0,45.83155071611086,percentual declarado no RGF,0.7199999999999989,3.1700000000000017,,alerta,7.0
2015,CE,Ceará,Nordeste,8842791,3,Executivo,15176440113.0,,6970859881.39,45.93,43.74,46.17,48.6,45.932114708632,percentual declarado no RGF,0.240000000000002,2.6700000000000017,,alerta,8.0
2015,PE,Pernambuco,Nordeste,9277727,3,Executivo,19648437023.39,,9075557365.35,46.19,44.1,46.55,49.0,46.1897165385024,percentual declarado no RGF,0.35999999999999943,2.8100000000000023,,alerta,9.0
2015,PR,Paraná,Sul,11081692,3,Executivo,31876371512.27,,14736529305.18,46.23,44.1,46.55,49.0,46.230259612539484,percentual declarado no RGF,0.3200000000000003,2.770000000000003,,alerta,10.0
2015,SP,São Paulo,Sudeste,44035304,3,Executivo,140398953319.01,,64974618721.82,46.28,44.1,46.55,49.0,46.2785634691925,percentual declarado no RGF,0.269999999999996,2.719999999999999,,alerta,11.0
2015,DF,Distrito Federal,Centro-Oeste,2852372,3,Executivo,18461481002.45,,8635835809.85,46.78,44.1,46.55,49.0,46.77758955906056,percentual declarado no RGF,-0.23000000000000398,2.219999999999999,,acima do limite prudencial,12.0
2015,RR,Roraima,Norte,496936,3,Executivo,2824662615.35,,1336251152.17,47.31,44.1,46.55,49.0,47.30657547943746,percentual declarado no RGF,-0.7600000000000051,1.6899999999999977,,acima do limite prudencial,13.0
2015,PA,Pará,Norte,8104880,3,Executivo,16789901790.47,,7947028737.84,47.33,43.74,46.17,48.6,47.33219310639898,percentual declarado no RGF,-1.1599999999999966,1.2700000000000031,,acima do limite prudencial,14.0
2015,BA,Bahia,Nordeste,15126371,3,Executivo,27207610584.58,,12952774613.36,47.61,,,,47.60717437164815,percentual declarado no RGF,,,,confortável,15.0
2015,SE,Sergipe,Nordeste,2219574,3,Executivo,6353339374.91,,3037924179.5,47.82,44.1,46.55,49.0,47.816179810842144,percentual declarado no RGF,-1.2700000000000031,1.1799999999999997,,acima do limite prudencial,16.0
2015,MG,Minas Gerais,Sudeste,20734097,3,Executivo,51643235767.49,,24740131048.1,47.91,44.1,46.55,49.0,47.90584997323927,percentual declarado no RGF,-1.3599999999999994,1.0900000000000034,,acima do limite prudencial,17.0
2015,AM,Amazonas,Norte,3873743,3,Executivo,10998994388.61,,5277716373.1,47.98,44.1,46.55,49.0,47.98362638102021,percentual declarado no RGF,-1.4299999999999997,1.0200000000000031,,acima do limite prudencial,18.0
2015,AL,Alagoas,Nordeste,3321730,3,Executivo,6328523887.74,,3059904482.77,48.35,44.1,46.55,49.0,48.35099838522902,percentual declarado no RGF,-1.8000000000000043,0.6499999999999986,,acima do limite prudencial,19.0
2015,SC,Santa Catarina,Sul,6727148,3,Executivo,19409870961.23,,9384427017.17,48.35,44.1,46.55,49.0,48.348734702640755,percentual declarado no RGF,-1.8000000000000043,0.6499999999999986,,acima do limite prudencial,19.0
2015,GO,Goiás,Centro-Oeste,6523222,3,Executivo,17361933085.28,,8409440060.13,48.44,43.74,46.17,48.6,48.436081505577235,percentual declarado no RGF,-2.269999999999996,0.1600000000000037,,acima do limite prudencial,21.0
2015,AC,Acre,Norte,790101,3,Executivo,3949107687.38,,1927024332.54,48.8,44.1,46.55,49.0,48.79644935229576,percentual declarado no RGF,-2.25,0.20000000000000284,,acima do limite prudencial,22.0
2015,RS,Rio Grande do Sul,Sul,11207274,3,Executivo,30139172170.57,,14821455670.43,49.18,44.1,46.55,49.0,49.176717882459656,percentual declarado no RGF,-2.6300000000000026,-0.17999999999999972,,acima do limite máximo,23.0
2015,MT,Mato Grosso,Centro-Oeste,3224357,3,Executivo,11644432985.92,,5791517008.73,49.74,44.1,46.55,49.0,49.73635913172311,percentual declarado no RGF,-3.190000000000005,-0.740000000000002,,acima do limite máximo,24.0
2015,PB,Paraíba,Nordeste,3943885,3,Executivo,7973372465.12,,4106920912.18,51.51,44.1,46.55,49.0,51.5079526278996,percentual declarado no RGF,-4.960000000000001,-2.509999999999998,,acima do limite máximo,25.0
2015,TO,Tocantins,Norte,1496880,3,Executivo,6304771944.72,,3296248868.83,52.28,44.1,46.55,49.0,52.281809678944526,percentual declarado no RGF,-5.730000000000004,-3.280000000000001,,acima do limite máximo,26.0
2015,RN,Rio Grande do Norte,Nordeste,3408510,3,Executivo,7996956928.75,,4200948738.12,52.53,44.1,46.55,49.0,52.53184149356983,percentual declarado no RGF,-5.980000000000004,-3.530000000000001,,acima do limite máximo,27.0
2016,AP,Amapá,Norte,766679,3,Executivo,4872773878.98,,1899031391.16,38.97,44.1,46.55,49.0,38.97228638808738,percentual declarado no RGF,7.579999999999998,10.030000000000001,-4.450000000000003,confortável,1.0
2016,MA,Maranhão,Nordeste,6904241,3,Executivo,12480062588.49,,4864604143.54,38.98,44.1,46.55,49.0,38.97900438437291,percentual declarado no RGF,7.57,10.020000000000003,-3.8900000000000006,confortável,2.0
2016,CE,Ceará,Nordeste,8904459,3,Executivo,17831937421.85,,7254728642.9,40.68,43.74,46.17,48.6,40.68390591148311,percentual declarado no RGF,5.490000000000002,7.920000000000002,-5.25,confortável,3.0
2016,PI,Piauí,Nordeste,3204028,3,Executivo,7578979585.52,,3152876121.42,41.6,44.1,46.55,49.0,41.60027198705904,percentual declarado no RGF,4.949999999999996,7.399999999999999,-1.1000000000000014,confortável,4.0
2016,RO,Rondônia,Norte,1768204,3,Executivo,6502106330.05,,2709777981.11,41.68,44.1,46.55,49.0,41.67538707551653,percentual declarado no RGF,4.869999999999997,7.32,-2.710000000000001,confortável,5.0
2016,RR,Roraima,Norte,505665,3,Executivo,3376579222.11,,1441098733.09,42.68,44.1,46.55,49.0,42.679251345670124,percentual declarado no RGF,3.8699999999999974,6.32,-4.630000000000003,confortável,6.0
2016,MS,Mato Grosso do Sul,Centro-Oeste,2651235,3,Executivo,9347981709.9,,4033286928.9,43.15,44.1,46.55,49.0,43.14607210483241,percentual declarado no RGF,3.3999999999999986,5.850000000000001,-2.6799999999999997,atenção,7.0
2016,ES,Espírito Santo,Sudeste,3929911,3,Executivo,11884435326.99,,5149975222.8,43.33,44.1,46.55,49.0,43.333781379618536,percentual declarado no RGF,3.219999999999999,5.670000000000002,-0.060000000000002274,atenção,8.0
2016,RS,Rio Grande do Sul,Sul,11247972,3,Executivo,34654897410.3,,15281205661.08,44.1,44.1,46.55,49.0,44.09537122605411,percentual declarado no RGF,2.4499999999999957,4.899999999999999,-5.079999999999998,atenção,9.0
2016,PA,Pará,Norte,8175113,3,Executivo,17922201695.92,,7996754105.37,44.62,43.74,46.17,48.6,44.619261857712864,percentual declarado no RGF,1.5500000000000043,3.980000000000004,-2.710000000000001,alerta,10.0
2016,AC,Acre,Norte,803513,3,Executivo,4442141070.9,,2008305920.02,45.21,44.1,46.55,49.0,45.21031385464549,percentual declarado no RGF,1.3399999999999963,3.789999999999999,-3.5899999999999963,alerta,11.0
2016,MT,Mato Grosso,Centro-Oeste,3265486,3,Executivo,12522756874.44,,5675960966.95,45.33,44.1,46.55,49.0,45.325170997570936,percentual declarado no RGF,1.2199999999999989,3.6700000000000017,-4.410000000000004,alerta,12.0
2016,PR,Paraná,Sul,11163018,3,Executivo,34135477821.98,,15492960855.23,45.39,44.1,46.55,49.0,45.38668225482992,percentual declarado no RGF,1.1599999999999966,3.6099999999999994,-0.8399999999999963,alerta,13.0
2016,PE,Pernambuco,Nordeste,9345173,3,Executivo,20853041088.71,,9544323113.43,45.77,44.1,46.55,49.0,45.76945431041889,percentual declarado no RGF,0.779999999999994,3.229999999999997,-0.4199999999999946,alerta,14.0
2016,AL,Alagoas,Nordeste,3340932,3,Executivo,7646527443.73,,3514782931.03,45.97,44.1,46.55,49.0,45.96574009437516,percentual declarado no RGF,0.5799999999999983,3.030000000000001,-2.3800000000000026,alerta,15.0
2016,BA,Bahia,Nordeste,15203934,3,Executivo,28714179024.82,,13301226070.4,46.32,43.74,46.17,48.6,46.32284997214327,percentual declarado no RGF,-0.14999999999999858,2.280000000000001,-1.2899999999999991,acima do limite prudencial,16.0
2016,SP,São Paulo,Sudeste,44396484,3,Executivo,140443287171.02,,65169972635.29,46.4,44.1,46.55,49.0,46.40305275390735,percentual declarado no RGF,0.14999999999999858,2.6000000000000014,0.11999999999999744,alerta,17.0
2016,GO,Goiás,Centro-Oeste,6610681,3,Executivo,19279840731.6,,9010504549.5,46.74,43.74,46.17,48.6,46.73536817517182,percentual declarado no RGF,-0.5700000000000003,1.8599999999999994,-1.6999999999999957,acima do limite prudencial,18.0
2016,DF,Distrito Federal,Centro-Oeste,2914830,3,Executivo,19881229932.9,,9309254282.16,46.82,44.1,46.55,49.0,46.82433789850593,percentual declarado no RGF,-0.2700000000000031,2.1799999999999997,0.03999999999999915,acima do limite prudencial,19.0
2016,AM,Amazonas,Norte,3938336,3,Executivo,11395630934.0,,5380417767.55,47.21,44.1,46.55,49.0,47.21474219998638,percentual declarado no RGF,-0.6600000000000037,1.7899999999999991,-0.769999999999996,acima do limite prudencial,20.0
2016,SE,Sergipe,Nordeste,2242937,3,Executivo,6787495872.54,,3204407820.94,47.21,44.1,46.55,49.0,47.210457009690295,percentual declarado no RGF,-0.6600000000000037,1.7899999999999991,-0.6099999999999994,acima do limite prudencial,20.0
2016,SC,Santa Catarina,Sul,6819190,3,Executivo,20488858892.36,,9795671688.39,47.81,44.1,46.55,49.0,47.809747433238776,percentual declarado no RGF,-1.2600000000000051,1.1899999999999977,-0.5399999999999991,acima do limite prudencial,22.0
2016,TO,Tocantins,Norte,1515126,3,Executivo,7293584929.36,,3525630539.15,48.34,44.1,46.55,49.0,48.33878776070368,percentual declarado no RGF,-1.7900000000000063,0.6599999999999966,-3.9399999999999977,acima do limite prudencial,23.0
2016,PB,Paraíba,Nordeste,3972202,3,Executivo,8845649341.67,,4294997146.89,48.55,44.1,46.55,49.0,48.55491079278001,percentual declarado no RGF,-2.0,0.45000000000000284,-2.960000000000001,acima do limite prudencial,24.0
2016,MG,Minas Gerais,Sudeste,20869101,3,Executivo,53731469131.32,,26484066519.93,49.29,44.1,46.55,49.0,49.28967502303501,percentual declarado no RGF,-2.740000000000002,-0.28999999999999915,1.3800000000000026,acima do limite máximo,25.0
2016,RN,Rio Grande do Norte,Nordeste,3442175,3,Executivo,8611240172.02,,4647323626.53,53.97,44.1,46.55,49.0,53.96811067504861,percentual declarado no RGF,-7.420000000000002,-4.969999999999999,1.4399999999999977,acima do limite máximo,26.0
2016,RJ,Rio de Janeiro,Sudeste,16550024,3,Executivo,46228984468.73,,28537870624.76,61.73,44.1,46.55,49.0,61.731554246153635,percentual declarado no RGF,-15.18,-12.729999999999997,28.25,acima do limite máximo,27.0
2017,GO,Goiás,Centro-Oeste,6695855,3,Executivo,21033874951.29,21029956559.29,8265261451.87,39.3,43.74,46.17,48.6,39.302322991336915,percentual declarado no RGF,6.8700000000000045,9.300000000000004,-7.440000000000005,confortável,1.0
2017,RN,Rio Grande do Norte,Nordeste,3474998,3,Executivo,8604895623.56,8604895623.56,3547948096.48,41.23,44.1,46.55,49.0,41.23173890413967,percentual declarado no RGF,5.32,7.770000000000003,-12.740000000000002,confortável,2.0
2017,MA,Maranhão,Nordeste,6954036,3,Executivo,12536618595.33,12535768595.33,5187542638.45,41.38,44.1,46.55,49.0,41.38192723486086,percentual declarado no RGF,5.169999999999995,7.619999999999997,2.4000000000000057,confortável,3.0
2017,CE,Ceará,Nordeste,8963663,3,Executivo,17779471739.21,17762569430.97,7539771749.3,42.45,44.1,46.55,49.0,42.447528656265234,percentual declarado no RGF,4.099999999999994,6.549999999999997,1.7700000000000031,confortável,4.0
2017,AP,Amapá,Norte,782295,3,Executivo,4369061858.47,4369061858.47,1866731621.06,42.73,44.1,46.55,49.0,42.72614308357973,percentual declarado no RGF,3.8200000000000003,6.270000000000003,3.759999999999998,confortável,5.0
2017,BA,Bahia,Nordeste,15276566,3,Executivo,29952763445.46,29927319695.46,12887973421.77,43.06,43.74,46.17,48.6,43.06424214703436,percentual declarado no RGF,3.1099999999999994,5.539999999999999,-3.259999999999998,atenção,6.0
2017,ES,Espírito Santo,Sudeste,3973697,3,Executivo,12193441015.92,12192822215.92,5280028563.93,43.3,44.1,46.55,49.0,43.30440049421814,percentual declarado no RGF,3.25,5.700000000000003,-0.030000000000001137,atenção,7.0
2017,RO,Rondônia,Norte,1787279,3,Executivo,6500433453.02,6499532786.06,2815868758.17,43.32,44.1,46.55,49.0,43.32417191908608,percentual declarado no RGF,3.229999999999997,5.68,1.6400000000000006,atenção,8.0
2017,SP,São Paulo,Sudeste,44749699,3,Executivo,151562454361.73,151528963696.73,65814113344.54,43.43,44.1,46.55,49.0,43.43335540541301,percentual declarado no RGF,3.1199999999999974,5.57,-2.969999999999999,atenção,9.0
2017,PA,Pará,Norte,8272724,3,Executivo,18017134313.51,18015886333.71,8121551739.28,45.08,43.74,46.17,48.6,45.07994549279294,percentual declarado no RGF,1.0900000000000034,3.520000000000003,0.46000000000000085,alerta,10.0
2017,PR,Paraná,Sul,11242720,3,Executivo,36615275854.39,36615275854.39,16526007612.39,45.13,,,,45.134188468523064,percentual declarado no RGF,,,-0.259999999999998,confortável,11.0
2017,DF,Distrito Federal,Centro-Oeste,2977216,3,Executivo,20719829099.23,20719829099.23,9545437237.47,46.07,44.1,46.55,49.0,46.069092518840954,percentual declarado no RGF,0.4799999999999969,2.9299999999999997,-0.75,alerta,12.0
2017,RS,Rio Grande do Sul,Sul,11286500,3,Executivo,35045932696.94,35045932696.94,16311019742.0,46.54,44.1,46.55,49.0,46.54183377868605,percentual declarado no RGF,0.00999999999999801,2.460000000000001,2.4399999999999977,alerta,13.0
2017,PB,Paraíba,Nordeste,3999415,3,Executivo,9130510757.83,9130510757.83,4328598126.25,47.41,44.1,46.55,49.0,47.40806118143992,percentual declarado no RGF,-0.8599999999999994,1.5900000000000034,-1.1400000000000006,acima do limite prudencial,14.0
2017,SE,Sergipe,Nordeste,2265779,3,Executivo,6885059829.86,6885059829.86,3280534669.23,47.65,44.1,46.55,49.0,47.647148322554315,percentual declarado no RGF,-1.1000000000000014,1.3500000000000014,0.4399999999999977,acima do limite prudencial,15.0
2017,MT,Mato Grosso,Centro-Oeste,3305531,3,Executivo,13389766593.46,13389766593.46,6385477846.52,47.69,44.1,46.55,49.0,47.6892394049563,percentual declarado no RGF,-1.1400000000000006,1.3100000000000023,2.3599999999999994,acima do limite prudencial,16.0
2017,PI,Piauí,Nordeste,3212180,3,Executivo,8005700615.63,7999757939.63,3818728199.13,47.74,44.1,46.55,49.0,47.73554684964157,percentual declarado no RGF,-1.1900000000000048,1.259999999999998,6.140000000000001,acima do limite prudencial,17.0
2017,AM,Amazonas,Norte,4001667,3,Executivo,12052493121.73,12052493121.73,5758117398.79,47.78,44.1,46.55,49.0,47.775322007099284,percentual declarado no RGF,-1.230000000000004,1.2199999999999989,0.5700000000000003,acima do limite prudencial,18.0
2017,AL,Alagoas,Nordeste,3358963,3,Executivo,7348618775.3,7347418775.3,3573247791.64,48.63,44.1,46.55,49.0,48.632695384837405,percentual declarado no RGF,-2.0800000000000054,0.36999999999999744,2.6600000000000037,acima do limite prudencial,19.0
2017,PE,Pernambuco,Nordeste,9410336,3,Executivo,21512144300.43,21511100200.83,10533102110.81,48.97,44.1,46.55,49.0,48.96589208581522,percentual declarado no RGF,-2.4200000000000017,0.030000000000001137,3.1999999999999957,acima do limite prudencial,20.0
2017,MS,Mato Grosso do Sul,Centro-Oeste,2682386,3,Executivo,9747254504.2,9747254504.2,4775246188.9,48.99,44.1,46.55,49.0,48.99067924041986,percentual declarado no RGF,-2.440000000000005,0.00999999999999801,5.840000000000003,acima do limite prudencial,21.0
2017,RR,Roraima,Norte,514229,3,Executivo,3199536328.85,3199536328.85,1567381053.74,48.99,44.1,46.55,49.0,48.98775611975499,percentual declarado no RGF,-2.440000000000005,0.00999999999999801,6.310000000000002,acima do limite prudencial,21.0
2017,SC,Santa Catarina,Sul,6910553,3,Executivo,21132256296.12,21128873821.43,10557604167.13,49.97,44.1,46.55,49.0,49.967661581763664,percentual declarado no RGF,-3.4200000000000017,-0.9699999999999989,2.1599999999999966,acima do limite máximo,23.0
2017,MG,Minas Gerais,Sudeste,20997560,3,Executivo,55173574559.76,55173574559.76,27584286164.16,50.0,44.1,46.55,49.0,49.995466823130535,percentual declarado no RGF,-3.450000000000003,-1.0,0.7100000000000009,acima do limite máximo,24.0
2017,AC,Acre,Norte,816687,3,Executivo,4471916240.14,4471916240.14,2408736386.43,53.86,44.1,46.55,49.0,53.86362930524366,percentual declarado no RGF,-7.310000000000002,-4.859999999999999,8.649999999999999,acima do limite máximo,25.0
2017,TO,Tocantins,Norte,1532902,3,Executivo,7198140237.26,7197392338.06,3958079109.54,54.99,44.1,46.55,49.0,54.99323815668035,percentual declarado no RGF,-8.440000000000005,-5.990000000000002,6.649999999999999,acima do limite máximo,26.0
2017,RJ,Rio de Janeiro,Sudeste,16635996,3,Executivo,50194044675.0,50194044675.0,28744436312.89,57.27,44.1,46.55,49.0,57.266626945500285,percentual declarado no RGF,-10.720000000000006,-8.270000000000003,-4.459999999999994,acima do limite máximo,27.0
2018,RJ,Rio de Janeiro,Sudeste,16635996,3,Executivo,58290777944.0,58290777944.0,21774752857.0,37.36,44.1,46.55,49.0,37.35539930161684,percentual declarado no RGF,9.189999999999998,11.64,-19.910000000000004,confortável,1.0
2018,AP,Amapá,Norte,782295,3,Executivo,4854795872.77,4854795872.77,1945139506.2,40.07,44.1,46.55,49.0,40.066350000626535,percentual declarado no RGF,6.479999999999997,8.93,-2.6599999999999966,confortável,2.0
2018,ES,Espírito Santo,Sudeste,3973697,3,Executivo,13567368617.47,13564512417.47,5655321822.16,41.69,44.1,46.55,49.0,41.6920391099086,percentual declarado no RGF,4.859999999999999,7.310000000000002,-1.6099999999999994,confortável,3.0
2018,RO,Rondônia,Norte,1787279,3,Executivo,6943539791.0,6943289791.0,2910339177.69,41.92,44.1,46.55,49.0,41.91585351172331,percentual declarado no RGF,4.6299999999999955,7.079999999999998,-1.3999999999999986,confortável,4.0
2018,CE,Ceará,Nordeste,8963663,3,Executivo,19186195108.18,19174512116.18,8110638639.74,42.3,44.1,46.55,49.0,42.29906132994128,percentual declarado no RGF,4.25,6.700000000000003,-0.15000000000000568,confortável,5.0
2018,SP,São Paulo,Sudeste,44749699,3,Executivo,159210706095.47,159155348418.85,69016942651.04,43.36,44.1,46.55,49.0,43.364513562816455,percentual declarado no RGF,3.1899999999999977,5.640000000000001,-0.07000000000000028,atenção,6.0
2018,DF,Distrito Federal,Centro-Oeste,2977216,3,Executivo,21742563018.85,21708967909.42,9435402642.46,43.46,44.1,46.55,49.0,43.463156248739814,percentual declarado no RGF,3.0899999999999963,5.539999999999999,-2.6099999999999994,atenção,7.0
2018,GO,Goiás,Centro-Oeste,6695855,3,Executivo,21298254079.91,21296959859.91,9443901416.07,44.34,43.74,46.17,48.6,44.343894519177205,percentual declarado no RGF,1.8299999999999983,4.259999999999998,5.040000000000006,alerta,8.0
2018,PR,Paraná,Sul,11242720,3,Executivo,37595971640.96,37595971640.96,16756448040.19,44.57,44.1,46.55,49.0,44.56979646706141,percentual declarado no RGF,1.9799999999999969,4.43,-0.5600000000000023,alerta,9.0
2018,RR,Roraima,Norte,514229,3,Executivo,3591370874.17,3591370874.17,1631768325.91,45.44,44.1,46.55,49.0,45.43580663434314,percentual declarado no RGF,1.1099999999999994,3.5600000000000023,-3.5500000000000043,alerta,10.0
2018,BA,Bahia,Nordeste,15276566,3,Executivo,31980173815.28,31965032825.43,14746225203.9,46.13,43.74,46.17,48.6,46.132363712664606,percentual declarado no RGF,0.03999999999999915,2.469999999999999,3.0700000000000003,alerta,11.0
2018,RS,Rio Grande do Sul,Sul,11286500,3,Executivo,37773288193.39,37773288193.39,17599822086.16,46.59,44.1,46.55,49.0,46.593301584053826,percentual declarado no RGF,-0.04000000000000625,2.4099999999999966,0.05000000000000426,acima do limite prudencial,12.0
2018,MA,Maranhão,Nordeste,6954036,3,Executivo,13294049568.66,13294049568.66,6225982864.65,46.83,44.1,46.55,49.0,46.83285429691354,percentual declarado no RGF,-0.28000000000000114,2.1700000000000017,5.449999999999996,acima do limite prudencial,13.0
2018,PA,Pará,Norte,8272724,3,Executivo,18818401698.91,18800439279.91,8865485652.02,47.16,43.74,46.17,48.6,47.15573673586227,percentual declarado no RGF,-0.9899999999999949,1.4400000000000048,2.0799999999999983,acima do limite prudencial,14.0
2018,MS,Mato Grosso do Sul,Centro-Oeste,2682386,3,Executivo,10735143525.05,10733387387.05,5068516543.6,47.22,44.1,46.55,49.0,47.22196600967972,percentual declarado no RGF,-0.6700000000000017,1.7800000000000011,-1.7700000000000031,acima do limite prudencial,15.0
2018,SE,Sergipe,Nordeste,2265779,3,Executivo,7371485136.67,7371485136.67,3503139931.54,47.52,44.1,46.55,49.0,47.522851455175164,percentual declarado no RGF,-0.970000000000006,1.4799999999999969,-0.12999999999999545,acima do limite prudencial,16.0
2018,PE,Pernambuco,Nordeste,9410336,3,Executivo,23131949692.05,23127186509.05,11087984045.16,47.94,44.1,46.55,49.0,47.94350597216446,percentual declarado no RGF,-1.3900000000000006,1.0600000000000023,-1.0300000000000011,acima do limite prudencial,17.0
2018,AC,Acre,Norte,816687,3,Executivo,4846051636.63,4846051636.63,2326733547.37,48.01,44.1,46.55,49.0,48.01297472323339,percentual declarado no RGF,-1.4600000000000009,0.990000000000002,-5.850000000000001,acima do limite prudencial,18.0
2018,AM,Amazonas,Norte,4001667,3,Executivo,13222390940.79,13222390940.79,6390089433.24,48.33,44.1,46.55,49.0,48.32779080466524,percentual declarado no RGF,-1.7800000000000011,0.6700000000000017,0.5499999999999972,acima do limite prudencial,19.0
2018,PI,Piauí,Nordeste,3212180,3,Executivo,8633503898.16,8629844004.16,4187088654.05,48.52,44.1,46.55,49.0,48.51870615542554,percentual declarado no RGF,-1.970000000000006,0.4799999999999969,0.7800000000000011,acima do limite prudencial,20.0
2018,AL,Alagoas,Nordeste,3358963,3,Executivo,7962976440.89,7961775288.89,3876444684.46,48.69,44.1,46.55,49.0,48.68819507967348,percentual declarado no RGF,-2.1400000000000006,0.3100000000000023,0.05999999999999517,acima do limite prudencial,21.0
2018,SC,Santa Catarina,Sul,6910553,3,Executivo,22773760288.74,22767096382.74,11101533243.26,48.76,44.1,46.55,49.0,48.76130472077327,percentual declarado no RGF,-2.210000000000001,0.240000000000002,-1.2100000000000009,acima do limite prudencial,22.0
2018,PB,Paraíba,Nordeste,3999415,3,Executivo,9593439615.37,9593439615.37,4855155217.76,50.61,44.1,46.55,49.0,50.609118443622435,percentual declarado no RGF,-4.060000000000002,-1.6099999999999994,3.200000000000003,acima do limite máximo,23.0
2018,MT,Mato Grosso,Centro-Oeste,3305531,3,Executivo,15226929608.4,15223276761.4,8813069563.12,57.89,44.1,46.55,49.0,57.89206687397512,percentual declarado no RGF,-11.340000000000003,-8.89,10.200000000000003,acima do limite máximo,24.0
2018,TO,Tocantins,Norte,1532902,3,Executivo,6644520189.27,6644176644.77,3846130627.03,57.89,44.1,46.55,49.0,57.88724220716652,percentual declarado no RGF,-11.340000000000003,-8.89,2.8999999999999986,acima do limite máximo,24.0
2018,RN,Rio Grande do Norte,Nordeste,3474998,3,Executivo,8826611254.37,8826611254.37,5617162585.02,63.64,44.1,46.55,49.0,63.63894843832595,percentual declarado no RGF,-17.090000000000003,-14.64,22.410000000000004,acima do limite máximo,26.0
2018,MG,Minas Gerais,Sudeste,20997560,3,Executivo,56345444787.97,56345444787.97,37556778891.99,66.65,44.1,46.55,49.0,66.65450780150472,percentual declarado no RGF,-20.10000000000001,-17.650000000000006,16.650000000000006,acima do limite máximo,27.0
2019,ES,Espírito Santo,Sudeste,3972388,3,Executivo,15832886168.2,15809748394.2,5745534447.55,36.34,44.1,46.55,49.0,36.34171970540543,percentual declarado no RGF,10.209999999999994,12.659999999999997,-5.349999999999994,confortável,1.0
2019,AP,Amapá,Norte,829494,3,Executivo,5589424463.75,5589424463.75,2193946642.38,39.25,44.1,46.55,49.0,39.25174508768761,percentual declarado no RGF,7.299999999999997,9.75,-0.8200000000000003,confortável,2.0
2019,RJ,Rio de Janeiro,Sudeste,17159960,3,Executivo,58566003981.0,58566003981.0,23019690203.5,39.31,44.1,46.55,49.0,39.305550385455795,percentual declarado no RGF,7.239999999999995,9.689999999999998,1.9500000000000028,confortável,3.0
2019,RO,Rondônia,Norte,1757589,3,Executivo,7743045299.48,7742045299.48,3086605530.74,39.87,44.1,46.55,49.0,39.868089262501655,percentual declarado no RGF,6.68,9.130000000000003,-2.0500000000000043,confortável,4.0
2019,CE,Ceará,Nordeste,9075649,3,Executivo,20882025052.84,20870241722.9,8689988993.61,41.64,44.1,46.55,49.0,41.6381808557342,percentual declarado no RGF,4.909999999999997,7.359999999999999,-0.6599999999999966,confortável,5.0
2019,MA,Maranhão,Nordeste,7035055,3,Executivo,14698617424.86,14698617424.86,6358169034.58,43.26,44.1,46.55,49.0,43.2569190067246,percentual declarado no RGF,3.289999999999999,5.740000000000002,-3.5700000000000003,atenção,6.0
2019,PA,Pará,Norte,8513497,3,Executivo,21690571870.28,21684401096.28,9436453715.76,43.52,43.74,46.17,48.6,43.517243911241074,percentual declarado no RGF,2.6499999999999986,5.079999999999998,-3.6399999999999935,atenção,7.0
2019,DF,Distrito Federal,Centro-Oeste,2974703,3,Executivo,22503460737.24,22331538680.11,9722118283.78,43.54,44.1,46.55,49.0,43.5353713107068,percentual declarado no RGF,3.009999999999998,5.460000000000001,0.0799999999999983,atenção,8.0
2019,BA,Bahia,Nordeste,14812617,3,Executivo,34525803568.62,34510250369.67,15131125542.49,43.85,43.74,46.17,48.6,43.84530793143211,percentual declarado no RGF,2.3200000000000003,4.75,-2.280000000000001,alerta,9.0
2019,SP,São Paulo,Sudeste,45538936,3,Executivo,160444552836.55,160359295919.93,71194688211.7,44.4,44.1,46.55,49.0,44.39698229109753,percentual declarado no RGF,2.1499999999999986,4.600000000000001,1.0399999999999991,alerta,10.0
